dataset,rows,cols,sample_exponent,copy_PLIs,tiebreaker_heuristic,t_total,t_total_prep,t_read_table,t_create_subtable,t_construct_clusters,t_total_enum_algo,t_sample_diff_sets,t_intersect_clusters,tree_complexity,tree_nodes,diff_sets,diff_sets_initial,diff_sets_final,intersections,intersection_cluster_size,ucc_count,memory
lineitem_r6001215_c16,4500000,16,0.3,1,1,73.7868,12.1522,9.04934,0,1.1039,61.6346,0.0594136,59.196,1699,1185,42223,40770,258,1141,658999543,387,1608356
lineitem_r6001215_c16,4500000,16,0.3,1,1,65.6679,12.1988,9.09426,0,1.10182,53.4692,0.0585056,50.8916,1642,1171,42220,40770,258,1115,577118949,387,1608516
lineitem_r6001215_c16,4500000,16,0.3,1,1,69.8759,12.2739,9.14088,0,1.11705,57.602,0.0500081,55.1272,1556,1199,42244,40770,258,1153,617512154,387,1609188
lineitem_r6001215_c16,4500000,16,0.3,1,1,69.5812,12.1585,9.05549,0,1.09829,57.4227,0.0516674,54.2387,1781,1166,42030,40770,258,1120,592535083,387,1610616
lineitem_r6001215_c16,5000000,16,0.3,1,1,71.1177,13.4728,10.0933,0,1.21922,57.6449,0.0548077,56.0219,1493,1253,44894,43428,262,1202,625599303,393,1794464
lineitem_r6001215_c16,5000000,16,0.3,1,1,65.6348,13.3881,10.0157,0,1.21662,52.2467,0.0478674,49.7119,1568,1214,44730,43428,262,1168,548175766,393,1794260
lineitem_r6001215_c16,5000000,16,0.3,1,1,78.2244,13.4046,10.0123,0,1.21577,64.8198,0.0615778,62.6203,1695,1203,44828,43428,262,1154,704380971,393,1792960
lineitem_r6001215_c16,5000000,16,0.3,1,1,85.3134,13.4055,10.0256,0,1.21749,71.9079,0.0520489,69.4011,1638,1207,44850,43428,262,1165,754876519,393,1794376
lineitem_r6001215_c16,5000000,16,0.3,1,1,86.9372,13.4064,10.0245,0,1.21693,73.5308,0.0496574,70.5778,1700,1193,44803,43428,262,1153,778031551,393,1794404
lineitem_r6001215_c16,5000000,16,0.3,1,1,81.5308,13.4035,10.0203,0,1.22168,68.1273,0.0529728,65.7572,1475,1218,44904,43428,262,1173,704428574,393,1794376
lineitem_r6001215_c16,5000000,16,0.3,1,1,76.3312,13.3871,10.0068,0,1.221,62.9441,0.0658765,60.5125,1674,1186,44887,43428,262,1149,675107843,393,1792760
lineitem_r6001215_c16,5000000,16,0.3,1,1,56.3891,13.3852,10.0101,0,1.21735,43.0038,0.0588942,41.042,1337,1190,44877,43428,262,1153,479084502,393,1795060
lineitem_r6001215_c16,5000000,16,0.3,1,1,65.615,13.388,10.0081,0,1.21982,52.2269,0.0557302,49.9801,1320,1190,44942,43428,262,1143,540175424,393,1793036
lineitem_r6001215_c16,5000000,16,0.3,1,1,87.7203,13.3476,9.96969,0,1.21702,74.3727,0.0597162,71.5261,1448,1190,44984,43428,262,1153,773900867,393,1794360
lineitem_r6001215_c16,5000000,16,0.3,1,1,65.9793,13.5099,10.1061,0,1.23525,52.4694,0.0485077,49.6859,1682,1187,44748,43428,262,1150,568167983,393,1794580
lineitem_r6001215_c16,5000000,16,0.3,1,1,87.2591,13.5138,10.1067,0,1.2303,73.7453,0.0638761,70.7828,1468,1241,45000,43428,262,1188,761895068,393,1794020
lineitem_r6001215_c16,5000000,16,0.3,1,1,66.7182,13.5121,10.1041,0,1.22786,53.2061,0.054537,51.8598,1332,1172,44788,43428,262,1134,586346241,393,1794052
lineitem_r6001215_c16,5000000,16,0.3,1,1,63.0927,13.5228,10.0987,0,1.24959,49.5698,0.0534812,47.6107,1582,1176,44724,43428,262,1131,547261053,393,1794056
lineitem_r6001215_c16,5000000,16,0.3,1,1,60.9163,13.5434,10.1366,0,1.22869,47.3729,0.0595291,45.3879,1374,1177,44858,43428,262,1136,518162502,393,1795856
lineitem_r6001215_c16,5500000,16,0.3,1,1,78.4636,14.8929,11.1983,0,1.34755,63.5707,0.0585693,61.0017,1780,1222,47357,45980,267,1164,659384065,389,1878404
lineitem_r6001215_c16,5500000,16,0.3,1,1,77.2616,14.6381,10.9836,0,1.333,62.6235,0.0710403,60.2256,1365,1164,47461,45980,267,1115,653474351,389,1878400
lineitem_r6001215_c16,5500000,16,0.3,1,1,89.8583,14.6178,10.9702,0,1.3278,75.2405,0.0660012,72.3465,1566,1223,47633,45980,267,1178,746110182,389,1878560
lineitem_r6001215_c16,5500000,16,0.3,1,1,99.8579,14.6316,10.9808,0,1.33258,85.2263,0.0712511,81.9433,1795,1214,47592,45980,267,1157,882301991,389,1878396
lineitem_r6001215_c16,5500000,16,0.3,1,1,80.774,14.6397,10.9832,0,1.33505,66.1343,0.0636449,63.0472,1411,1186,47451,45980,267,1138,687201750,389,1878196
lineitem_r6001215_c16,5500000,16,0.3,1,1,66.1713,14.6397,10.9769,0,1.33508,51.5316,0.0675586,49.3448,1318,1166,47582,45980,267,1125,568433411,389,1878416
lineitem_r6001215_c16,5500000,16,0.3,1,1,91.8941,14.8566,11.1473,0,1.35914,77.0375,0.0603489,74.2384,1666,1184,47443,45980,267,1128,770359200,389,1878472
lineitem_r6001215_c16,5500000,16,0.3,1,1,93.7059,14.8381,11.1271,0,1.3528,78.8679,0.085976,75.8136,1762,1205,47734,45980,267,1152,802464131,389,1878488
lineitem_r6001215_c16,5500000,16,0.3,1,1,100.408,14.588,10.9356,0,1.33195,85.82,0.0536493,81.7278,1676,1213,47406,45980,267,1156,850646548,389,1878444
lineitem_r6001215_c16,5500000,16,0.3,1,1,87.0128,14.6617,11.0056,0,1.33459,72.3512,0.0772654,69.2933,1546,1271,47733,45980,267,1216,741090796,389,1878180
lineitem_r6001215_c16,5500000,16,0.3,1,1,64.6245,14.6151,10.9593,0,1.33337,50.0094,0.0575308,47.8637,1353,1141,47263,45980,267,1098,523708586,389,1878316
lineitem_r6001215_c16,5500000,16,0.3,1,1,81.4937,14.6334,10.9783,0,1.33724,66.8603,0.0639038,63.5529,1484,1180,47430,45980,267,1137,662294218,389,1878468
lineitem_r6001215_c16,5500000,16,0.3,1,1,98.1139,14.7599,11.0659,0,1.34837,83.3539,0.0629578,79.876,1806,1214,47489,45980,267,1161,848145822,389,1878492
lineitem_r6001215_c16,5500000,16,0.3,1,1,89.0932,14.7691,11.0723,0,1.35263,74.3241,0.0737471,71.3197,1333,1204,47702,45980,267,1161,765411689,389,1878436
lineitem_r6001215_c16,5500000,16,0.3,1,1,96.5862,14.7727,11.0865,0,1.34724,81.8136,0.0812096,79.1879,1633,1226,47875,45980,267,1182,884220651,389,1878464
lineitem_r6001215_c16,6000000,16,0.3,1,1,98.2738,15.7232,12.2059,0,1.45836,82.5506,0.0724146,78.8435,1382,1168,49981,48441,271,1123,848453819,390,2038220
lineitem_r6001215_c16,6000000,16,0.3,1,1,100.255,15.6767,12.132,0,1.45952,84.578,0.0726468,80.7812,1514,1191,50047,48441,271,1146,821427640,390,2038340
lineitem_r6001215_c16,6000000,16,0.3,1,1,76.35,15.5412,12.0354,0,1.44794,60.8088,0.0560144,58.2317,1368,1196,49946,48441,271,1145,660910981,390,2038344
lineitem_r6001215_c16,6000000,16,0.3,1,1,83.366,15.5666,12.0551,0,1.45339,67.7994,0.0590341,64.3585,1530,1230,49979,48441,271,1184,658081800,390,2038248
lineitem_r6001215_c16,6000000,16,0.3,1,1,110.359,15.6915,12.1416,0,1.46958,94.6674,0.0632165,91.1265,1582,1239,49978,48441,271,1186,944706708,390,2038184
lineitem_r6001215_c16,6000000,16,0.3,1,1,84.4858,15.6101,12.0803,0,1.45053,68.8757,0.0662079,65.8322,1372,1197,49957,48441,271,1149,717548643,390,2037876
lineitem_r6001215_c16,6000000,16,0.3,1,1,71.5679,15.5635,12.0542,0,1.45055,56.0045,0.070677,53.1471,1397,1212,50031,48441,271,1170,619280628,390,2038120
lineitem_r6001215_c16,6000000,16,0.3,1,1,79.0011,15.5832,12.0659,0,1.45248,63.4179,0.0633589,61.3388,1265,1205,50070,48441,271,1158,659269074,390,2038020
lineitem_r6001215_c16,6000000,16,0.3,1,1,84.4245,15.6123,12.1071,0,1.44555,68.8122,0.0595146,64.9586,1616,1262,50117,48441,271,1207,700434748,390,2038188
lineitem_r6001215_c16,6000000,16,0.3,1,1,93.9502,15.6733,12.1328,0,1.45949,78.2769,0.0550424,74.2191,1692,1233,49816,48441,271,1180,775801753,390,2038276
lineitem_r6001215_c16,6000000,16,0.3,1,1,92.2338,15.5931,12.0845,0,1.44704,76.6407,0.0787255,73.5649,1593,1227,50110,48441,271,1182,824563672,390,2038184
lineitem_r6001215_c16,6000000,16,0.3,1,1,90.776,15.7186,12.1887,0,1.45869,75.0574,0.0696973,71.5972,1434,1215,50060,48441,271,1161,767711067,390,2038380
lineitem_r6001215_c16,6000000,16,0.3,1,1,110.623,15.822,12.2501,0,1.47726,94.8013,0.0907248,90.985,1726,1245,50310,48441,271,1200,969151950,390,2038128
lineitem_r6001215_c16,6000000,16,0.3,1,1,82.2933,15.8022,12.2372,0,1.47692,66.4911,0.0559767,63.015,1340,1172,49847,48441,271,1133,693317799,390,2038120
lineitem_r6001215_c16,6000000,16,0.3,1,1,96.6472,15.857,12.283,0,1.47881,80.7902,0.0693442,77.2876,1416,1195,49992,48441,271,1150,793354395,390,2037916
VTTS_r13042057_c75,1000000,75,0.3,1,1,4.08469,3.65345,3.03623,0,0.34047,0.43124,0.315146,0.0878534,26,16,192952,192849,2,12,6709885,2,1015580
VTTS_r13042057_c75,1000000,75,0.3,1,1,4.02266,3.56857,2.94805,0,0.341632,0.454097,0.314296,0.116205,45,17,192924,192849,2,9,5829600,2,1015564
VTTS_r13042057_c75,1000000,75,0.3,1,1,4.10767,3.59547,2.97562,0,0.341893,0.512202,0.313642,0.168036,56,19,192982,192849,2,14,9974917,2,1015532
VTTS_r13042057_c75,1000000,75,0.3,1,1,4.06382,3.5586,2.93991,0,0.340569,0.505213,0.315864,0.151367,62,24,193006,192849,2,17,13500695,2,1015652
VTTS_r13042057_c75,1000000,75,0.3,1,1,3.96546,3.55965,2.93608,0,0.341978,0.405818,0.315363,0.0663442,23,17,192951,192849,2,10,5682921,2,1015432
VTTS_r13042057_c75,1000000,75,0.3,1,1,4.01579,3.5504,2.9349,0,0.3401,0.465396,0.314395,0.116366,71,22,192979,192849,2,15,9610521,2,1015332
VTTS_r13042057_c75,1000000,75,0.3,1,1,4.02179,3.56028,2.9388,0,0.341522,0.461504,0.314101,0.11554,55,21,192984,192849,2,16,9648673,2,1015232
VTTS_r13042057_c75,1000000,75,0.3,1,1,3.96821,3.56095,2.94088,0,0.341676,0.407261,0.313534,0.0700215,26,15,192899,192849,2,9,5876016,2,1015536
VTTS_r13042057_c75,1000000,75,0.3,1,1,3.95039,3.54356,2.927,0,0.339861,0.406831,0.312517,0.0696577,32,18,192945,192849,2,12,5876712,2,1015444
VTTS_r13042057_c75,1000000,75,0.3,1,1,3.95256,3.54484,2.92664,0,0.338145,0.407717,0.312439,0.0723247,44,15,192926,192849,2,9,7571302,2,1015540
VTTS_r13042057_c75,1000000,75,0.3,1,1,4.11178,3.59314,2.97267,0,0.341722,0.518637,0.313261,0.168352,54,21,192985,192849,2,14,9047830,2,1015488
VTTS_r13042057_c75,1000000,75,0.3,1,1,4.01799,3.56321,2.94477,0,0.340534,0.454778,0.313086,0.110609,54,24,192965,192849,2,16,8037948,2,1015540
VTTS_r13042057_c75,1000000,75,0.3,1,1,4.02211,3.57055,2.95002,0,0.340719,0.451554,0.313134,0.109544,40,16,192904,192849,2,10,5937395,2,1015624
VTTS_r13042057_c75,1000000,75,0.3,1,1,4.01604,3.55203,2.93112,0,0.342032,0.464018,0.314685,0.121835,32,18,192947,192849,2,13,8765877,2,1015444
VTTS_r13042057_c75,1000000,75,0.3,1,1,4.13726,3.60657,2.98204,0,0.345794,0.530681,0.313184,0.184021,53,23,193002,192849,2,18,12662970,2,1015560
VTTS_r13042057_c75,2000000,75,0.3,1,1,7.9508,7.27285,6.13067,0,0.659921,0.677953,0.482655,0.180683,9,7,292317,292280,2,5,9522324,2,1969356
VTTS_r13042057_c75,2000000,75,0.3,1,1,7.87178,7.14895,6.00684,0,0.659541,0.722833,0.482523,0.221109,15,9,292338,292280,2,6,11176754,2,1969340
VTTS_r13042057_c75,2000000,75,0.3,1,1,7.90813,7.16603,6.02559,0,0.658805,0.742095,0.481041,0.230371,53,11,292356,292280,2,7,12178255,2,1969428
VTTS_r13042057_c75,2000000,75,0.3,1,1,7.75856,7.06506,5.93915,0,0.652786,0.693497,0.467259,0.205356,18,8,292339,292280,2,6,10940934,2,1969480
VTTS_r13042057_c75,2000000,75,0.3,1,1,7.88578,7.12598,5.99134,0,0.657022,0.759801,0.486811,0.22355,30,14,292433,292280,2,10,17682421,2,1969336
VTTS_r13042057_c75,2000000,75,0.3,1,1,7.95237,7.13843,6.00541,0,0.655463,0.813945,0.47998,0.305004,42,17,292366,292280,2,9,13611478,2,1969524
VTTS_r13042057_c75,2000000,75,0.3,1,1,7.78749,7.12853,5.99017,0,0.661909,0.65896,0.482759,0.135348,27,13,292366,292280,2,9,11032191,2,1969244
VTTS_r13042057_c75,2000000,75,0.3,1,1,7.96385,7.09618,5.96917,0,0.653015,0.867664,0.476515,0.352822,53,15,292393,292280,2,12,18388933,2,1969500
VTTS_r13042057_c75,2000000,75,0.3,1,1,7.86772,7.08094,5.95496,0,0.653125,0.786776,0.477348,0.28209,37,14,292366,292280,2,9,13136089,2,1969340
VTTS_r13042057_c75,2000000,75,0.3,1,1,7.77465,7.07791,5.95278,0,0.650488,0.696742,0.47919,0.195412,30,11,292339,292280,2,6,10423304,2,1969408
VTTS_r13042057_c75,2000000,75,0.3,1,1,7.85012,7.10447,5.97602,0,0.654223,0.745655,0.47858,0.245285,36,12,292366,292280,2,8,13257811,2,1969184
VTTS_r13042057_c75,2000000,75,0.3,1,1,7.9257,7.08032,5.94712,0,0.656302,0.845385,0.479368,0.337141,65,14,292392,292280,2,11,19393313,2,1969476
VTTS_r13042057_c75,2000000,75,0.3,1,1,7.94726,7.07506,5.94965,0,0.651424,0.872202,0.47942,0.344719,42,14,292420,292280,2,10,15904318,2,1969424
VTTS_r13042057_c75,2000000,75,0.3,1,1,8.07108,7.36757,6.2383,0,0.65471,0.703509,0.476784,0.200529,31,9,292330,292280,2,5,8135346,2,1969612
VTTS_r13042057_c75,2000000,75,0.3,1,1,8.00271,7.07488,5.95144,0,0.651124,0.927831,0.482066,0.392465,53,19,292414,292280,2,14,19809293,2,1969476
VTTS_r13042057_c75,3000000,75,0.3,1,1,12.066,10.9407,9.28395,0,0.999937,1.1253,0.600382,0.472705,69,11,373734,373635,2,7,20240398,2,2918680
VTTS_r13042057_c75,3000000,75,0.3,1,1,12.0388,10.8052,9.14865,0,0.998513,1.23361,0.617839,0.551839,58,14,373775,373635,2,9,23541022,2,2918516
VTTS_r13042057_c75,3000000,75,0.3,1,1,11.8485,10.8297,9.17118,0,1.00069,1.01885,0.616834,0.365409,54,12,373738,373635,2,7,16654509,2,2918320
VTTS_r13042057_c75,3000000,75,0.3,1,1,11.9344,10.7969,9.14231,0,0.99848,1.13747,0.614956,0.484157,32,11,373686,373635,2,7,19579203,2,2918568
VTTS_r13042057_c75,3000000,75,0.3,1,1,11.9519,10.8134,9.15567,0,0.99953,1.13853,0.620266,0.47767,31,10,373686,373635,2,7,19294951,2,2918436
VTTS_r13042057_c75,3000000,75,0.3,1,1,11.7399,10.8027,9.14694,0,0.999316,0.937202,0.616982,0.293134,21,8,373701,373635,2,4,11974134,2,2918592
VTTS_r13042057_c75,3000000,75,0.3,1,1,11.831,10.7849,9.13024,0,0.996095,1.04609,0.615028,0.38465,21,10,373683,373635,2,6,12267056,2,2918260
VTTS_r13042057_c75,3000000,75,0.3,1,1,11.747,10.7988,9.1342,0,1.00065,0.948249,0.616815,0.302246,32,9,373679,373635,2,5,12420031,2,2918592
VTTS_r13042057_c75,3000000,75,0.3,1,1,11.9666,10.8784,9.20417,0,1.00772,1.08821,0.618612,0.43373,25,10,373704,373635,2,6,16939845,2,2918544
VTTS_r13042057_c75,3000000,75,0.3,1,1,12.0921,10.7975,9.13825,0,0.999772,1.29459,0.620593,0.61435,24,13,373726,373635,2,9,23050828,2,2918596
VTTS_r13042057_c75,3000000,75,0.3,1,1,11.568,10.7822,9.12022,0,1.00176,0.785787,0.614937,0.119898,7,7,373677,373635,2,5,11553604,2,2918304
VTTS_r13042057_c75,3000000,75,0.3,1,1,12.5577,10.9056,9.22478,0,1.01245,1.65212,0.625055,0.886873,75,21,373860,373635,2,16,37372420,2,2918460
VTTS_r13042057_c75,3000000,75,0.3,1,1,11.9401,10.8004,9.13384,0,1.00722,1.13974,0.617058,0.472344,41,12,373717,373635,2,8,18896983,2,2918580
VTTS_r13042057_c75,3000000,75,0.3,1,1,12.1908,10.8558,9.19305,0,1.00315,1.33502,0.619428,0.627213,45,16,373784,373635,2,12,23597469,2,2918304
VTTS_r13042057_c75,3000000,75,0.3,1,1,12.0729,11.0117,9.33583,0,1.00836,1.06116,0.624883,0.384469,10,8,373689,373635,2,5,12364396,2,2918600
VTTS_r13042057_c75,4000000,75,0.3,1,1,15.8674,14.6235,12.4328,0,1.34188,1.24382,0.741031,0.464698,16,9,444428,444358,2,5,16498694,2,3868556
VTTS_r13042057_c75,4000000,75,0.3,1,1,15.7736,14.4252,12.2384,0,1.34065,1.34841,0.7404,0.57087,15,7,444405,444358,2,5,19231007,2,3868448
VTTS_r13042057_c75,4000000,75,0.3,1,1,15.8631,14.3705,12.1904,0,1.33414,1.49264,0.738933,0.70467,39,11,444467,444358,2,7,24577573,2,3868468
VTTS_r13042057_c75,4000000,75,0.3,1,1,15.9737,14.475,12.294,0,1.33685,1.49871,0.73808,0.71137,57,11,444464,444358,2,7,24577573,2,3868792
VTTS_r13042057_c75,4000000,75,0.3,1,1,16.3718,14.4509,12.2649,0,1.33491,1.92093,0.742029,1.04995,51,17,444509,444358,2,12,34599871,2,3868792
VTTS_r13042057_c75,4000000,75,0.3,1,1,16.3687,14.5346,12.3219,0,1.35321,1.83408,0.749943,1.0148,30,12,444535,444358,2,9,33153274,2,3868500
VTTS_r13042057_c75,4000000,75,0.3,1,1,15.9726,14.5005,12.2969,0,1.34499,1.47201,0.742916,0.683418,33,10,444473,444358,2,6,23506176,2,3868784
VTTS_r13042057_c75,4000000,75,0.3,1,1,15.8601,14.5897,12.3744,0,1.35344,1.27035,0.75195,0.422039,35,11,444448,444358,2,9,29555065,2,3868724
VTTS_r13042057_c75,4000000,75,0.3,1,1,15.1916,14.3745,12.1899,0,1.33459,0.817026,0.741086,0.0368268,1,3,444358,444358,2,2,7662458,2,3868672
VTTS_r13042057_c75,4000000,75,0.3,1,1,16.4473,14.4151,12.2347,0,1.33284,2.03212,0.750422,1.17216,73,16,444503,444358,2,13,39632972,2,3868464
VTTS_r13042057_c75,4000000,75,0.3,1,1,15.9549,14.4615,12.26,0,1.34709,1.49345,0.745529,0.700569,30,10,444436,444358,2,6,22617348,2,3868728
VTTS_r13042057_c75,4000000,75,0.3,1,1,15.9051,14.5008,12.3014,0,1.34262,1.40431,0.747218,0.587579,35,11,444411,444358,2,7,16893416,2,3868880
VTTS_r13042057_c75,4000000,75,0.3,1,1,15.7781,14.4182,12.2298,0,1.33678,1.35993,0.737241,0.567305,18,8,444404,444358,2,5,17605497,2,3868504
VTTS_r13042057_c75,4000000,75,0.3,1,1,15.9978,14.4366,12.2436,0,1.33721,1.56118,0.754784,0.720997,27,11,444414,444358,2,7,25321218,2,3868884
VTTS_r13042057_c75,4000000,75,0.3,1,1,15.85,14.5278,12.3139,0,1.35092,1.32216,0.749937,0.51597,16,8,444429,444358,2,4,14466930,2,3868816
VTTS_r13042057_c75,5000000,75,0.3,1,1,20.209,18.8739,16.0555,0,1.71046,1.33507,0.874336,0.342464,17,13,507739,507596,2,7,25031920,2,4835552
VTTS_r13042057_c75,5000000,75,0.3,1,1,20.7571,18.8674,16.0448,0,1.71345,1.88969,0.877185,0.930301,23,10,507642,507596,2,6,27969716,2,4835436
VTTS_r13042057_c75,5000000,75,0.3,1,1,20.3231,18.6291,15.803,0,1.71947,1.69408,0.873441,0.747228,24,8,507672,507596,2,4,18269837,2,4835456
VTTS_r13042057_c75,5000000,75,0.3,1,1,20.3069,18.5813,15.7615,0,1.71727,1.72559,0.871751,0.777047,17,10,507662,507596,2,6,19321956,2,4835564
VTTS_r13042057_c75,5000000,75,0.3,1,1,20.8968,18.6104,15.7933,0,1.71445,2.28639,0.878149,1.28522,90,15,507691,507596,2,11,41126383,2,4835620
VTTS_r13042057_c75,5000000,75,0.3,1,1,20.4222,18.6826,15.8746,0,1.70746,1.73961,0.874323,0.818896,13,7,507646,507596,2,5,24114951,2,4835612
VTTS_r13042057_c75,5000000,75,0.3,1,1,20.3192,18.6059,15.7848,0,1.70907,1.71329,0.869754,0.766249,23,9,507650,507596,2,5,18964878,2,4835528
VTTS_r13042057_c75,5000000,75,0.3,1,1,20.3268,18.4717,15.672,0,1.69831,1.8551,0.868635,0.921395,15,8,507689,507596,2,6,27763518,2,4835520
VTTS_r13042057_c75,5000000,75,0.3,1,1,20.376,18.5942,15.7733,0,1.71618,1.78179,0.867623,0.844718,53,11,507689,507596,2,6,25687803,2,4835284
VTTS_r13042057_c75,5000000,75,0.3,1,1,20.3266,18.5939,15.7789,0,1.71268,1.73277,0.869744,0.781579,11,8,507654,507596,2,6,19623942,2,4835188
VTTS_r13042057_c75,5000000,75,0.3,1,1,20.9237,18.6561,15.8224,0,1.72997,2.26765,0.879629,1.21767,59,16,507800,507596,2,11,45235824,2,4835520
VTTS_r13042057_c75,5000000,75,0.3,1,1,20.3092,18.6853,15.8694,0,1.71145,1.62383,0.884539,0.692679,29,9,507667,507596,2,5,20650798,2,4835640
VTTS_r13042057_c75,5000000,75,0.3,1,1,20.4428,18.7015,15.8877,0,1.71009,1.74129,0.875744,0.783787,22,10,507654,507596,2,6,19623942,2,4835516
VTTS_r13042057_c75,5000000,75,0.3,1,1,20.6758,18.6424,15.8302,0,1.70755,2.03342,0.875954,1.09029,38,12,507704,507596,2,8,31448864,2,4835504
VTTS_r13042057_c75,5000000,75,0.3,1,1,20.3537,18.597,15.7762,0,1.71394,1.75678,0.873082,0.837388,31,8,507646,507596,2,5,24114951,2,4835192
VTTS_r13042057_c75,6000000,75,0.3,1,1,25.5031,22.739,19.3573,0,2.06459,2.76414,1.07123,1.53802,54,12,566072,565949,2,8,44848049,2,5776656
VTTS_r13042057_c75,6000000,75,0.3,1,1,23.5519,22.3874,19.0017,0,2.06302,1.16452,1.05068,0.0582661,1,3,565949,565949,2,2,11556266,2,5776880
VTTS_r13042057_c75,6000000,75,0.3,1,1,24.6993,22.3083,18.9269,0,2.06396,2.39105,1.04599,1.22938,27,8,566019,565949,2,5,26071891,2,5776604
VTTS_r13042057_c75,6000000,75,0.3,1,1,24.6717,22.3006,18.9137,0,2.0645,2.37116,1.06083,1.19435,23,9,566019,565949,2,5,26071891,2,5776896
VTTS_r13042057_c75,6000000,75,0.3,1,1,24.3901,22.3449,18.9573,0,2.06258,2.04526,1.06082,0.927823,11,9,566021,565949,2,5,24882426,2,5776920
VTTS_r13042057_c75,6000000,75,0.3,1,1,23.4838,22.3403,18.9505,0,2.06553,1.14352,1.02959,0.0582994,1,3,565949,565949,2,2,11556266,2,5776892
VTTS_r13042057_c75,6000000,75,0.3,1,1,24.3447,22.2884,18.9041,0,2.05996,2.05627,1.05316,0.937198,34,10,566013,565949,2,6,25794953,2,5776968
VTTS_r13042057_c75,6000000,75,0.3,1,1,23.5435,22.3706,18.977,0,2.0694,1.17295,1.05876,0.0585583,1,3,565949,565949,2,2,11556266,2,5776660
VTTS_r13042057_c75,6000000,75,0.3,1,1,25.0773,22.3791,19.013,0,2.04776,2.69818,1.0519,1.56995,22,11,566045,565949,2,7,40633575,2,5776660
VTTS_r13042057_c75,6000000,75,0.3,1,1,23.8473,22.3513,18.96,0,2.06626,1.49596,1.05582,0.367988,11,7,566000,565949,2,5,28599440,2,5776944
VTTS_r13042057_c75,6000000,75,0.3,1,1,24.7254,22.3523,18.9626,0,2.06816,2.37312,1.06087,1.19587,23,8,566019,565949,2,5,26071891,2,5776900
VTTS_r13042057_c75,6000000,75,0.3,1,1,24.3731,22.1612,18.8052,0,2.04989,2.21195,1.04395,1.11272,11,7,566000,565949,2,5,29043165,2,5776860
VTTS_r13042057_c75,6000000,75,0.3,1,1,24.758,22.3352,18.9461,0,2.06511,2.42281,1.05623,1.29242,37,10,566077,565949,2,7,32014336,2,5776660
VTTS_r13042057_c75,6000000,75,0.3,1,1,24.4017,22.1941,18.8363,0,2.04898,2.2076,1.04202,1.11124,12,7,566000,565949,2,5,29043165,2,5776660
VTTS_r13042057_c75,6000000,75,0.3,1,1,24.275,22.1974,18.8383,0,2.05187,2.07758,1.03578,0.986737,45,11,566047,565949,2,6,26069188,2,5776992
VTTS_r13042057_c75,7000000,75,0.3,1,1,29.0701,26.4302,22.5008,0,2.41041,2.63995,1.2128,1.32722,16,8,620673,620593,2,5,27211727,2,6726412
VTTS_r13042057_c75,7000000,75,0.3,1,1,28.7431,26.0565,22.1427,0,2.39489,2.68665,1.21562,1.39575,29,11,620728,620593,2,6,35547736,2,6726672
VTTS_r13042057_c75,7000000,75,0.3,1,1,27.3733,26.0504,22.1324,0,2.40035,1.32298,1.20757,0.0721348,1,3,620593,620593,2,2,13513518,2,6726832
VTTS_r13042057_c75,7000000,75,0.3,1,1,28.4337,26.0082,22.0836,0,2.40271,2.42544,1.20281,1.17623,21,9,620667,620593,2,5,29111361,2,6726652
VTTS_r13042057_c75,7000000,75,0.3,1,1,28.5851,25.934,22.0212,0,2.39351,2.65109,1.21683,1.34002,9,7,620667,620593,2,5,27211727,2,6726508
VTTS_r13042057_c75,7000000,75,0.3,1,1,28.5685,26.0151,22.0983,0,2.39183,2.55337,1.21053,1.29738,36,9,620668,620593,2,5,34834705,2,6726732
VTTS_r13042057_c75,7000000,75,0.3,1,1,28.8831,25.986,22.0666,0,2.40111,2.89708,1.19546,1.59668,47,12,620707,620593,2,7,41577077,2,6726780
VTTS_r13042057_c75,7000000,75,0.3,1,1,28.6873,26.0725,22.134,0,2.40891,2.61483,1.23015,1.33859,10,7,620656,620593,2,5,33961414,2,6726736
VTTS_r13042057_c75,7000000,75,0.3,1,1,29.035,25.9875,22.0733,0,2.39637,3.04758,1.2026,1.76208,40,10,620700,620593,2,6,39736518,2,6726672
VTTS_r13042057_c75,7000000,75,0.3,1,1,29.6829,25.9752,22.0571,0,2.394,3.70768,1.2157,2.37108,84,14,620775,620593,2,11,62495229,2,6726780
VTTS_r13042057_c75,7000000,75,0.3,1,1,28.6515,25.9519,22.0292,0,2.39705,2.69962,1.21354,1.38586,14,9,620655,620593,2,6,28381259,2,6726604
VTTS_r13042057_c75,7000000,75,0.3,1,1,29.6923,26.0789,22.1433,0,2.40774,3.61335,1.22158,2.22057,28,12,620844,620593,2,8,50069715,2,6726792
VTTS_r13042057_c75,7000000,75,0.3,1,1,28.6151,25.942,22.0356,0,2.38849,2.67311,1.2107,1.42091,7,7,620645,620593,2,5,33961414,2,6726492
VTTS_r13042057_c75,7000000,75,0.3,1,1,27.7632,26.0341,22.1153,0,2.39749,1.72913,1.19416,0.473328,13,7,620645,620593,2,5,33474939,2,6726736
VTTS_r13042057_c75,7000000,75,0.3,1,1,28.9348,26.0113,22.0888,0,2.39967,2.92351,1.2157,1.5875,31,10,620655,620593,2,6,32009088,2,6726616
VTTS_r13042057_c75,8000000,75,0.3,1,1,32.579,30.1083,25.6632,0,2.74677,2.47067,1.33962,0.926512,36,16,672718,672503,2,10,59293055,2,7669064
